run_id,split,index,filename,sentence_id,n_moves,sentence
cnn3_glove,train,996,c_996.png,c_996,4,X is in upper right and lower right; O is in lower left and bottom center.
cnn3_glove,train,4940,c_4940.png,c_4940,8,"X is in top center, top right, center left, and lower left; O is in top left, middle, center right, and bottom right."
cnn3_glove,train,3387,c_3387.png,c_3387,6,"top right, center left, and center has X; top middle, middle right, and bottom middle has O."
cnn3_glove,train,1980,c_1980.png,c_1980,5,"X is in top middle, top right, and lower left; O is in bottom middle and bottom right."
cnn3_glove,train,883,c_883.png,c_883,4,X is in middle left and middle; O is in top right and middle right.
cnn3_glove,train,1009,c_1009.png,c_1009,4,middle and middle right has X; middle left and bottom middle has O.
cnn3_glove,train,617,c_617.png,c_617,4,X is in top left and middle right; O is in middle and bottom middle.
cnn3_glove,train,3945,c_3945.png,c_3945,7,"There is X in top middle, top right, center, and lower right and O in top left, center left, and center right."
cnn3_glove,train,2596,c_2596.png,c_2596,6,"There is X in top center, middle, and bottom left and O in upper left, top right, and bottom center."
cnn3_glove,train,5063,c_5063.png,c_5063,8,"X is in top center, center left, middle right, and lower left; O is in top left, top right, bottom middle, and lower right."
cnn3_glove,train,4016,c_4016.png,c_4016,7,"There is X in upper left, center left, center, and bottom center and O in top center, upper right, and bottom right."
cnn3_glove,train,4529,c_4529.png,c_4529,7,"X is in upper right, middle left, center right, and lower right; O is in top left, middle, and bottom center."
cnn3_glove,train,89,c_89.png,c_89,3,There is X in upper left and center and O in top center.
cnn3_glove,train,2308,c_2308.png,c_2308,5,"X is in middle, bottom left, and lower right; O is in center left and middle right."
cnn3_glove,train,3579,c_3579.png,c_3579,6,"middle, center right, and lower left has X; top center, upper right, and lower right has O."
cnn3_glove,train,82,c_82.png,c_82,3,top left and top middle has X; upper right has O.
cnn3_glove,train,4832,c_4832.png,c_4832,7,"top middle, center left, center right, and bottom middle has X; middle, bottom left, and bottom right has O."
cnn3_glove,train,2979,c_2979.png,c_2979,6,"There is X in top middle, bottom left, and lower right and O in top left, middle right, and bottom middle."
cnn3_glove,train,3376,c_3376.png,c_3376,6,"There is X in center left, center right, and lower left and O in top middle, upper right, and center."
cnn3_glove,train,198,c_198.png,c_198,3,There is X in middle left and lower right and O in top center.
cnn3_glove,train,3946,c_3946.png,c_3946,7,"There is X in top center, upper right, middle right, and lower right and O in upper left, middle left, and center."
cnn3_glove,train,2347,c_2347.png,c_2347,5,"X is in middle right, bottom left, and bottom right; O is in center and bottom middle."
cnn3_glove,train,1759,c_1759.png,c_1759,5,"X is in middle right, lower left, and bottom right; O is in top left and middle."
cnn3_glove,train,644,c_644.png,c_644,4,There is X in center and bottom right and O in top left and bottom center.
cnn3_glove,train,4078,c_4078.png,c_4078,7,"There is X in top center, top right, lower left, and lower right and O in upper left, middle left, and middle right."
cnn3_glove,train,10,c_10.png,c_10,2,X is in top left; O is in top middle.
cnn3_glove,train,820,c_820.png,c_820,4,top center and middle has X; middle right and lower left has O.
cnn3_glove,train,2981,c_2981.png,c_2981,6,"There is X in middle right, lower left, and bottom center and O in top left, top middle, and bottom right."
cnn3_glove,train,3514,c_3514.png,c_3514,6,"There is X in top center, middle left, and bottom middle and O in top right, middle right, and lower right."
cnn3_glove,train,2636,c_2636.png,c_2636,6,"X is in top left, top center, and bottom left; O is in upper right, middle right, and bottom center."
cnn3_glove,train,2510,c_2510.png,c_2510,6,"upper right, lower left, and lower right has X; upper left, top center, and middle left has O."
cnn3_glove,train,5196,c_5196.png,c_5196,8,"X is in top center, middle left, center, and bottom left; O is in top right, center right, bottom middle, and bottom right."
cnn3_glove,train,2303,c_2303.png,c_2303,5,"There is X in center left, middle right, and lower left and O in middle and bottom right."
cnn3_glove,train,1973,c_1973.png,c_1973,5,"top middle, center right, and bottom middle has X; upper right and lower right has O."
cnn3_glove,train,1136,c_1136.png,c_1136,5,"There is X in top center, upper right, and center left and O in top left and bottom right."
cnn3_glove,train,1196,c_1196.png,c_1196,5,"top middle, top right, and center right has X; top left and bottom middle has O."
cnn3_glove,train,5013,c_5013.png,c_5013,8,"There is X in top middle, upper right, center left, and middle and O in top left, bottom left, bottom middle, and lower right."
cnn3_glove,train,3761,c_3761.png,c_3761,6,"middle, center right, and bottom middle has X; top right, center left, and bottom left has O."
cnn3_glove,train,107,c_107.png,c_107,3,There is X in upper left and center and O in upper right.
cnn3_glove,train,4964,c_4964.png,c_4964,8,"X is in top left, top middle, bottom center, and bottom right; O is in upper right, middle left, middle, and center right."
cnn3_glove,train,3132,c_3132.png,c_3132,6,"There is X in upper left, middle left, and center right and O in upper right, bottom center, and lower right."
cnn3_glove,train,2436,c_2436.png,c_2436,6,"There is X in top right, middle left, and bottom left and O in upper left, top center, and middle right."
cnn3_glove,train,3246,c_3246.png,c_3246,6,"X is in upper right, center right, and lower left; O is in upper left, bottom center, and bottom right."
cnn3_glove,train,3675,c_3675.png,c_3675,6,"There is X in top middle, middle left, and bottom center and O in middle, center right, and bottom right."
cnn3_glove,train,5084,c_5084.png,c_5084,8,"upper left, top right, center, and middle right has X; top middle, bottom left, bottom middle, and lower right has O."
cnn3_glove,train,2905,c_2905.png,c_2905,6,"X is in top middle, center right, and bottom center; O is in top left, center, and bottom left."
cnn3_glove,train,4339,c_4339.png,c_4339,7,"upper left, top middle, middle, and lower right has X; middle left, middle right, and bottom center has O."
cnn3_glove,train,1030,c_1030.png,c_1030,4,middle left and middle has X; bottom middle and lower right has O.
cnn3_glove,train,3060,c_3060.png,c_3060,6,"There is X in upper left, middle left, and bottom right and O in top right, middle, and lower left."
cnn3_glove,train,4853,c_4853.png,c_4853,7,"X is in center, middle right, bottom middle, and bottom right; O is in top center, middle left, and bottom left."
cnn3_glove,train,4185,c_4185.png,c_4185,7,"X is in top center, top right, middle, and bottom left; O is in upper left, middle right, and lower right."
cnn3_glove,train,363,c_363.png,c_363,4,top right and bottom middle has X; upper left and top middle has O.
cnn3_glove,train,4648,c_4648.png,c_4648,7,"There is X in middle, middle right, lower left, and bottom right and O in upper left, middle left, and bottom middle."
cnn3_glove,train,1045,c_1045.png,c_1045,4,There is X in center right and lower left and O in center left and bottom right.
cnn3_glove,train,4723,c_4723.png,c_4723,7,"There is X in top middle, middle, middle right, and bottom center and O in upper right, center left, and bottom right."
cnn3_glove,train,4691,c_4691.png,c_4691,7,"There is X in top middle, middle left, center right, and bottom left and O in top right, center, and lower right."
cnn3_glove,train,838,c_838.png,c_838,4,X is in top center and middle; O is in lower left and bottom middle.
cnn3_glove,train,5232,c_5232.png,c_5232,9,"X is in upper left, top middle, middle right, bottom left, and bottom center; O is in upper right, middle left, center, and bottom right."
cnn3_glove,train,1246,c_1246.png,c_1246,5,"X is in top center, center left, and middle; O is in upper left and middle right."
cnn3_glove,train,3637,c_3637.png,c_3637,6,"X is in top middle, middle left, and middle right; O is in center, bottom left, and bottom center."
cnn3_glove,train,1843,c_1843.png,c_1843,5,"X is in top center, middle left, and middle right; O is in upper right and bottom middle."
cnn3_glove,train,4013,c_4013.png,c_4013,7,"top left, upper right, middle, and bottom middle has X; top middle, center left, and bottom right has O."
cnn3_glove,train,1185,c_1185.png,c_1185,5,"There is X in upper left, center right, and lower left and O in top middle and upper right."
cnn3_glove,train,3968,c_3968.png,c_3968,7,"top middle, top right, middle left, and center has X; upper left, bottom left, and bottom center has O."
cnn3_glove,train,2145,c_2145.png,c_2145,5,"There is X in upper right, center right, and bottom left and O in center left and center."
cnn3_glove,train,115,c_115.png,c_115,3,upper left and upper right has X; bottom center has O.
cnn3_glove,train,4901,c_4901.png,c_4901,8,"X is in upper left, middle, bottom left, and bottom center; O is in top center, upper right, middle left, and middle right."
cnn3_glove,train,244,c_244.png,c_244,3,X is in upper right and middle; O is in center right.
cnn3_glove,train,201,c_201.png,c_201,3,center and center right has X; top middle has O.
cnn3_glove,train,1698,c_1698.png,c_1698,5,"center left, bottom center, and bottom right has X; upper left and center has O."
cnn3_glove,train,4337,c_4337.png,c_4337,7,"top left, top middle, middle, and center right has X; center left, bottom middle, and lower right has O."
cnn3_glove,train,1751,c_1751.png,c_1751,5,"upper left, center, and lower left has X; middle right and lower right has O."
cnn3_glove,train,1205,c_1205.png,c_1205,5,"X is in top left, center right, and bottom right; O is in top center and upper right."
cnn3_glove,train,3899,c_3899.png,c_3899,7,"upper left, top middle, middle left, and center right has X; top right, middle, and bottom middle has O."
cnn3_glove,train,1027,c_1027.png,c_1027,4,X is in center and lower left; O is in center left and bottom right.
cnn3_glove,train,4288,c_4288.png,c_4288,7,"X is in top left, middle, middle right, and lower left; O is in top middle, center left, and bottom middle."
cnn3_glove,train,609,c_609.png,c_609,4,There is X in bottom middle and lower right and O in upper left and center left.
cnn3_glove,train,3421,c_3421.png,c_3421,6,"X is in top center, middle, and lower left; O is in top right, middle left, and bottom middle."
cnn3_glove,train,1607,c_1607.png,c_1607,5,"X is in top right, middle right, and bottom middle; O is in upper left and bottom left."
cnn3_glove,train,1103,c_1103.png,c_1103,5,"There is X in top left, upper right, and center left and O in top middle and center right."
cnn3_glove,train,1616,c_1616.png,c_1616,5,"X is in upper right, center right, and bottom left; O is in upper left and bottom right."
cnn3_glove,train,2720,c_2720.png,c_2720,6,"X is in top middle, center, and center right; O is in upper left, middle left, and lower left."
cnn3_glove,train,4353,c_4353.png,c_4353,7,"X is in top middle, center left, middle, and lower right; O is in top left, center right, and bottom center."
cnn3_glove,train,956,c_956.png,c_956,4,X is in center and bottom right; O is in top right and center right.
cnn3_glove,train,2930,c_2930.png,c_2930,6,"X is in upper left, top middle, and center; O is in middle right, bottom middle, and lower right."
