image_id,gold_label,llm_output,pred_sentence,cosine_sim,true_rank,top_1_correct,top_5_correct
3327,right of a big green circle is a big green octagon,a big green circle is left of a medium green octagon,a medium green octagon is left of a small green circle,0.9788317680358887,15,0,0
9775,the big yellow hexagon is positioned below a small red triangle,a small red triangle is above a big yellow hexagon,a medium yellow triangle is above a small red hexagon,0.9712163805961609,2,0,1
1255,a medium pink hexagon is above a big orange square,a small pink hexagon is above a medium orange square,a small orange square is above a small pink hexagon,0.9824050664901733,2,0,1
631,a big orange circle can be seen right of a big green circle,a medium green circle is left of a medium orange circle,a small orange circle is right of a medium green circle,0.9330838322639465,115,0,0
7583,a big pink hexagon can be seen right of a medium black octagon,a medium black octagon is left of a medium pink hexagon,left of a small black octagon is a medium pink hexagon,0.9750103950500488,14,0,0
3802,the medium red triangle is positioned right of a big pink square,a medium pink square is left of a small red triangle,a medium red square is left of a small pink triangle,0.9902083277702332,18,0,0
8221,right of a small orange octagon is a small black octagon,a medium orange octagon is left of a medium black octagon,a small black octagon is left of a medium orange octagon,0.9700577259063721,24,0,0
8151,the medium red hexagon is positioned below a medium orange triangle,a medium orange triangle is above a medium red hexagon,below a medium orange triangle is a medium red hexagon,0.9792003631591797,3,0,1
6196,the small black triangle is positioned left of a medium purple diamond,a small black triangle is left of a medium purple diamond,left of a small purple diamond is a small black triangle,0.9780546426773071,3,0,1
8246,a small blue diamond can be seen right of a small pink diamond,a small pink diamond is left of a small blue diamond,left of a small blue diamond is a small pink diamond,0.9808171987533569,9,0,0
9425,a big green hexagon can be seen right of a small blue triangle,a small blue triangle is left of a medium green hexagon,a small blue triangle is right of a small green hexagon,0.9679701924324036,54,0,0
16,right of a medium blue triangle is a medium green triangle,a small blue triangle is left of a small green triangle,below a small green triangle is a medium blue triangle,0.9020296335220337,28,0,0
3132,a big yellow diamond can be seen below a small yellow triangle,a small yellow triangle is above a big yellow diamond,above a small yellow triangle is a medium yellow diamond,0.9711171388626099,9,0,0
3496,the big red circle is positioned right of a medium pink square,a small pink square is left of a big red circle,a small pink square is left of a medium red circle,0.9786084294319153,14,0,0
714,a medium green circle can be seen above a medium orange square,a medium green circle is above a medium orange square,a medium green circle is below a medium orange square,0.9883062243461609,5,0,1
5263,a big pink diamond is right of a medium green hexagon,a medium green hexagon is left of a medium pink diamond,a medium pink diamond is left of a big green hexagon,0.97980135679245,6,0,0
8153,the medium red hexagon is positioned below a medium orange hexagon,a medium orange hexagon is above a medium red hexagon,a medium red hexagon is below a medium orange hexagon,0.9873246550559998,3,0,1
7048,a big yellow octagon can be seen left of a small blue circle,a big yellow octagon is left of a small blue circle,a big blue octagon is left of a big yellow circle,0.9856305122375488,5,0,1
9945,below a small red hexagon is a big red octagon,a small red hexagon is above a big red octagon,below a small red hexagon is a big red octagon,0.9844801425933838,1,1,1
1876,right of a small green octagon is a medium blue octagon,a small green octagon is left of a big blue octagon,left of a medium green octagon is a small blue octagon,0.965688169002533,3,0,1
3762,a big purple diamond can be seen above a small pink circle,a medium purple diamond is above a small pink circle,below a medium pink diamond is a small purple circle,0.9677006006240845,13,0,0
9328,a small blue diamond is left of a small red circle,a small blue diamond is left of a small red circle,a small blue diamond is left of a small red circle,1.0,1,1,1
1947,a small pink octagon can be seen right of a small yellow square,a medium yellow square is left of a small pink octagon,a medium pink octagon is left of a small yellow square,0.9869580268859863,14,0,0
4189,a medium yellow hexagon is right of a big pink circle,a medium pink circle is left of a medium yellow hexagon,left of a big yellow hexagon is a medium pink circle,0.9745431542396545,4,0,1
4890,a big blue octagon is left of a big black square,a medium blue octagon is left of a medium black square,a big blue octagon is left of a medium black square,0.9759713411331177,6,0,0
279,left of a medium pink octagon is a medium purple square,a medium purple square is left of a medium pink octagon,a medium pink octagon is left of a small purple square,0.9887259602546692,2,0,1
8444,the small green triangle is positioned above a big red triangle,a small green triangle is above a big red triangle,the small green triangle is positioned above a big red triangle,0.9648029804229736,1,1,1
3345,a small red triangle is right of a medium yellow octagon,a big yellow octagon is left of a small red triangle,left of a big red octagon is a small yellow triangle,0.989060640335083,5,0,1
3160,a big blue triangle can be seen left of a big yellow circle,a medium blue triangle is left of a medium yellow circle,the medium yellow circle is positioned left of a small blue triangle,0.9285637736320496,34,0,0
7498,a medium black diamond can be seen below a medium blue diamond,a medium blue diamond is above a medium black diamond,above a medium black diamond is a medium blue diamond,0.9828535318374634,4,0,1
5660,above a medium pink triangle is a small red square,a medium red square is above a small pink triangle,above a medium pink triangle is a small red square,0.9816816449165344,1,1,1
6129,right of a small black circle is a big pink square,a small black circle is left of a medium pink square,left of a big pink square is a medium black circle,0.9640533924102783,9,0,0
1879,a medium pink hexagon is above a medium blue hexagon,a medium pink hexagon is above a medium blue hexagon,a medium pink hexagon is above a medium blue hexagon,0.9999999403953552,1,1,1
